"년월일","호기","총량","평균","최대","최소","최대(시간별)","최소(시간별)","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"2017-10-24","1","8190.00","341","1747.00","0","1747.00","39","0","0","0","0","0","0","0","0","0","0","39","1023.00","656","177","121","297","89","175","58","120","1156.00","1065.00","1467.00","1747.00"
"2017-10-24","2","5134.00","214","1084.00","0","1084.00","8","0","0","0","0","0","0","0","0","0","0","8","688","442","106","77","145","50","216","46","46","680","642","904","1084.00"
"2017-10-25","1","31546.00","1314.00","2164.00","204","2164.00","204","1393.00","1512.00","1133.00","1588.00","2164.00","1973.00","1441.00","1355.00","1022.00","1055.00","1274.00","1539.00","2021.00","1684.00","1685.00","2093.00","1503.00","1270.00","959","1189.00","836","428","225","204"
"2017-10-25","2","23359.00","973","1842.00","132","1842.00","132","888","923","801","1317.00","1842.00","1243.00","907","918","744","849","999","1246.00","1756.00","1347.00","1555.00","1608.00","1110.00","829","637","767","550","251","140","132"
"2017-10-26","1","6925.00","289","620","0","620","126","295","266","305","392","143","0","278","442","364","286","352","313","327","286","354","620","516","201","363","413","283","126","0","0"
"2017-10-26","2","4234.00","176","349","0","349","36","196","188","202","279","58","0","90","278","250","197","265","182","197","198","242","349","345","155","171","245","111","36","0","0"
"2017-10-27","1","27205.00","1134.00","2194.00","0","2194.00","116","0","116","721","1068.00","1260.00","1337.00","1195.00","949","377","633","608","870","982","853","1291.00","1388.00","1495.00","1501.00","1543.00","1740.00","1515.00","1670.00","2194.00","1899.00"
"2017-10-27","2","15610.00","650","1114.00","0","1114.00","16","0","16","415","662","819","888","718","494","162","314","289","534","584","524","748","835","861","748","897","972","880","1023.00","1114.00","1113.00"
"2017-10-28","1","119595.00","4983.00","9590.00","2404.00","9590.00","2404.00","2518.00","2404.00","3194.00","3044.00","3011.00","3080.00","3155.00","3309.00","3620.00","3557.00","4581.00","3732.00","2977.00","3475.00","6900.00","4761.00","5494.00","6384.00","7545.00","7652.00","8703.00","8667.00","9590.00","8242.00"
"2017-10-28","2","72017.00","3001.00","5748.00","1356.00","5748.00","1356.00","1501.00","1356.00","1868.00","1931.00","1739.00","1804.00","1845.00","1885.00","2226.00","1992.00","2814.00","2466.00","1791.00","2092.00","4069.00","2751.00","3097.00","3704.00","4965.00","4616.00","5447.00","5485.00","5748.00","4825.00"
"2017-10-29","1","174331.00","7264.00","11663.00","1549.00","11663.00","1549.00","8218.00","8026.00","6361.00","1549.00","3682.00","7172.00","3168.00","10366.00","7778.00","1980.00","1977.00","2220.00","5918.00","5739.00","5711.00","5809.00","8503.00","11622.00","11231.00","11236.00","11663.00","11650.00","11501.00","11251.00"
"2017-10-29","2","157907.00","6579.00","7950.00","4632.00","7950.00","4632.00","5008.00","4819.00","5280.00","4632.00","6036.00","5216.00","5212.00","6690.00","7800.00","7950.00","7855.00","7852.00","7890.00","7660.00","7403.00","7712.00","7588.00","7757.00","7423.00","7092.00","5808.00","5836.00","5728.00","5660.00"
"2017-10-30","1","197552.00","8231.00","11490.00","3176.00","11490.00","3176.00","10695.00","11047.00","10275.00","11199.00","11490.00","9443.00","3400.00","10874.00","9042.00","9392.00","9271.00","9512.00","8239.00","8620.00","9779.00","8493.00","6581.00","3464.00","3475.00","3176.00","5397.00","10662.00","6573.00","7453.00"
"2017-10-30","2","127135.00","5297.00","7623.00","2817.00","7623.00","2817.00","5278.00","5572.00","5116.00","5640.00","5712.00","5780.00","5330.00","5464.00","4798.00","5296.00","6354.00","6358.00","5545.00","5642.00","6354.00","5572.00","4992.00","2817.00","3105.00","3179.00","4887.00","7623.00","5181.00","5540.00"
"2017-10-31","1","75233.00","3135.00","11034.00","0","11034.00","2","4524.00","5756.00","3895.00","6473.00","8150.00","11034.00","9481.00","5613.00","4036.00","2223.00","1255.00","1094.00","1061.00","2311.00","2550.00","2010.00","1411.00","1154.00","762","376","0","2","0","62"
"2017-10-31","2","56247.00","2344.00","7102.00","0","7102.00","34","3622.00","4709.00","3653.00","5402.00","6332.00","7102.00","5766.00","3830.00","3544.00","1875.00","877","719","754","1714.00","1892.00","1453.00","1047.00","760","734","428","0","0","0","34"
"2017-11-01","1","16483.00","687","1970.00","140","1970.00","140","192","140","333","339","757","1564.00","1970.00","1788.00","1113.00","841","663","704","611","329","542","432","285","299","486","826","943","496","407","423"
"2017-11-01","2","15127.00","630","1906.00","153","1906.00","153","202","153","275","335","820","1568.00","1906.00","1757.00","1007.00","780","558","538","475","327","412","314","174","210","340","711","883","502","457","423"
"2017-11-02","1","15522.00","647","1775.00","48","1775.00","48","545","587","381","351","444","409","1389.00","948","509","486","500","330","49","199","48","112","455","757","647","1034.00","1589.00","1775.00","814","1164.00"
"2017-11-02","2","14037.00","585","1588.00","16","1588.00","16","545","541","391","355","428","310","1168.00","882","444","332","358","231","16","147","65","122","365","661","661","947","1523.00","1588.00","1013.00","944"
"2017-11-03","1","151645.00","6319.00","11753.00","563","11753.00","563","563","1749.00","2271.00","3671.00","6402.00","8593.00","2357.00","4769.00","3133.00","3480.00","5419.00","5385.00","4592.00","5772.00","7185.00","6282.00","9371.00","8025.00","11055.00","11753.00","10483.00","11422.00","9539.00","8374.00"
"2017-11-03","2","114453.00","4769.00","7881.00","552","7881.00","552","552","1488.00","2099.00","3290.00","6091.00","6724.00","1955.00","4372.00","3363.00","3560.00","4390.00","4003.00","3510.00","4352.00","5575.00","4954.00","6327.00","5351.00","7293.00","7881.00","7285.00","7582.00","6269.00","6187.00"
"2017-11-04","1","141093.00","5879.00","11426.00","1191.00","11426.00","1191.00","7301.00","7516.00","5249.00","1733.00","1809.00","8738.00","11426.00","10501.00","10930.00","9695.00","11338.00","10999.00","10189.00","7913.00","5611.00","4083.00","2668.00","1191.00","1951.00","1664.00","1570.00","1396.00","2888.00","2734.00"
"2017-11-04","2","114336.00","4764.00","7856.00","777","7856.00","777","4905.00","5213.00","6827.00","6763.00","7511.00","7856.00","7568.00","7126.00","7374.00","6730.00","7557.00","7262.00","6874.00","5493.00","3997.00","2968.00","1904.00","777","1339.00","1200.00","1352.00","1262.00","2105.00","2373.00"
"2017-11-05","1","28790.00","1200.00","3322.00","0","3322.00","18","1856.00","1174.00","1238.00","2448.00","3251.00","3322.00","2016.00","521","575","1911.00","2294.00","2427.00","2278.00","1531.00","1091.00","630","209","0","0","0","0","0","0","18"
"2017-11-05","2","25463.00","1061.00","2968.00","0","2968.00","76","1551.00","1046.00","1289.00","2564.00","2916.00","2968.00","1880.00","783","761","2048.00","1823.00","1731.00","1518.00","1028.00","751","365","365","76","0","0","0","0","0","0"
"2017-11-06","1","4505.00","188","714","0","714","40","227","586","220","164","44","40","41","0","0","0","0","0","178","340","714","529","511","357","209","142","203","0","0","0"
"2017-11-06","2","3392.00","141","622","0","622","30","185","622","175","184","30","60","71","0","0","0","0","0","155","254","497","329","327","170","92","99","142","0","0","0"
"2017-11-07","1","20740.00","864","4800.00","0","4800.00","4","0","16","0","0","0","0","0","0","0","0","4","7","268","222","522","869","1000.00","839","2065.00","1855.00","2582.00","4800.00","3542.00","2149.00"
"2017-11-07","2","13433.00","560","2920.00","0","2920.00","4","0","4","0","0","0","0","0","0","0","0","24","0","146","99","343","581","560","621","1330.00","1439.00","1556.00","2920.00","2449.00","1361.00"
"2017-11-08","1","121569.00","5065.00","11219.00","0","11219.00","378","378","0","0","1293.00","4684.00","7163.00","6466.00","3340.00","2561.00","4302.00","5718.00","7157.00","9521.00","802","0","0","3148.00","5204.00","8266.00","8646.00","10357.00","11219.00","11130.00","10214.00"
"2017-11-08","2","70014.00","2917.00","7582.00","0","7582.00","317","317","0","0","1609.00","4197.00","5826.00","5156.00","2489.00","2271.00","2994.00","379","0","0","0","0","0","2001.00","3740.00","5288.00","5474.00","6592.00","7289.00","7582.00","6810.00"
"2017-11-09","1","102230.00","4260.00","11587.00","0","11587.00","19","10923.00","10701.00","11292.00","11587.00","11038.00","10831.00","9967.00","8424.00","5331.00","3050.00","2473.00","1459.00","889","370","113","154","30","19","0","133","443","951","1045.00","1007.00"
"2017-11-09","2","70401.00","2933.00","7944.00","0","7944.00","12","7872.00","7693.00","7832.00","7944.00","7738.00","7678.00","7010.00","6125.00","3639.00","2132.00","1287.00","817","525","166","36","66","38","12","0","49","209","484","531","518"
"2017-11-10","1","91966.00","3832.00","10109.00","819","10109.00","819","1258.00","1646.00","1377.00","971","1381.00","1212.00","819","1905.00","1514.00","2576.00","6534.00","7234.00","8730.00","8631.00","7214.00","1508.00","1712.00","3511.00","2726.00","3897.00","1719.00","7336.00","6446.00","10109.00"
"2017-11-10","2","60155.00","2506.00","6655.00","406","6655.00","406","751","1089.00","838","806","1253.00","603","406","1342.00","1231.00","1347.00","3637.00","3925.00","5167.00","5914.00","4604.00","1180.00","1604.00","2966.00","2124.00","2468.00","1224.00","4898.00","4123.00","6655.00"
"2017-11-11","1","207482.00","8645.00","11842.00","4092.00","11842.00","4092.00","10448.00","10796.00","11842.00","11397.00","11225.00","11042.00","11214.00","10430.00","10689.00","9707.00","10171.00","9415.00","8796.00","8934.00","9545.00","8879.00","6909.00","6369.00","6576.00","4458.00","4230.00","4092.00","5297.00","5021.00"
"2017-11-11","2","148193.00","6175.00","7920.00","3418.00","7920.00","3418.00","7042.00","7268.00","7920.00","7601.00","7509.00","7417.00","7591.00","6967.00","7438.00","6579.00","7060.00","6550.00","6184.00","6272.00","6591.00","6325.00","5404.00","4996.00","5733.00","3877.00","3418.00","3812.00","4544.00","4095.00"
"2017-11-12","1","22131.00","922","4845.00","0","4845.00","10","4845.00","4336.00","4104.00","2038.00","2152.00","1583.00","1547.00","939","459","118","10","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-11-12","2","19391.00","808","3558.00","0","3558.00","4","3558.00","3257.00","3401.00","1861.00","2413.00","1876.00","1727.00","832","362","100","4","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-11-13","1","25195.00","1050.00","4346.00","0","4346.00","96","0","0","0","0","0","173","445","430","424","1934.00","404","887","875","190","96","314","1456.00","2197.00","1708.00","973","2827.00","1394.00","4122.00","4346.00"
"2017-11-13","2","24812.00","1034.00","3791.00","0","3791.00","5","0","0","0","0","0","332","465","410","393","1892.00","337","855","728","172","5","282","1721.00","2496.00","2145.00","1032.00","2664.00","1643.00","3791.00","3449.00"
"2017-11-14","1","78122.00","3255.00","8537.00","1131.00","8537.00","1131.00","1640.00","2636.00","2586.00","2768.00","1423.00","1268.00","2266.00","1998.00","1328.00","1131.00","2036.00","1740.00","2696.00","3309.00","4419.00","3395.00","2191.00","1649.00","3047.00","6568.00","8537.00","6983.00","6214.00","6294.00"
"2017-11-14","2","62376.00","2599.00","5578.00","920","5578.00","920","1930.00","3030.00","2831.00","2734.00","1283.00","1063.00","1909.00","1693.00","1153.00","920","1586.00","1483.00","2228.00","2859.00","3591.00","3076.00","1763.00","1114.00","2084.00","4680.00","5578.00","4793.00","4685.00","4310.00"
"2017-11-15","1","60916.00","2538.00","7422.00","0","7422.00","393","3411.00","1769.00","1340.00","711","7053.00","7422.00","4389.00","1330.00","508","2630.00","3104.00","3819.00","4606.00","4454.00","4579.00","4602.00","2740.00","1015.00","581","460","393","0","0","0"
"2017-11-15","2","41867.00","1744.00","4966.00","0","4966.00","12","2290.00","1135.00","988","644","4576.00","4966.00","2664.00","806","290","1391.00","1758.00","2624.00","3276.00","3367.00","3373.00","3339.00","2133.00","807","614","444","370","12","0","0"
"2017-11-16","1","8584.00","358","1390.00","0","1390.00","5","0","5","83","0","272","1285.00","1050.00","1390.00","649","555","1130.00","718","74","24","43","45","0","0","30","364","489","361","17","0"
"2017-11-16","2","5144.00","214","1008.00","0","1008.00","7","0","7","89","0","156","799","660","1008.00","493","209","453","369","18","16","0","12","0","0","8","258","352","229","8","0"
"2017-11-17","1","6455.00","269","3031.00","0","3031.00","1","0","0","0","0","4","172","67","1","0","147","27","427","830","636","219","297","164","226","87","0","0","120","0","3031.00"
"2017-11-17","2","4283.00","178","1931.00","0","1931.00","8","0","0","0","0","0","56","16","0","0","102","8","213","684","479","154","266","130","116","44","0","0","84","0","1931.00"
"2017-11-18","1","261310.00","10888.00","11974.00","4841.00","11974.00","4841.00","4841.00","5046.00","6971.00","10742.00","11806.00","11920.00","11971.00","11965.00","11974.00","11970.00","11973.00","11882.00","11723.00","11855.00","11826.00","11863.00","11398.00","11782.00","11786.00","10821.00","11146.00","11389.00","11578.00","11082.00"
"2017-11-18","2","174999.00","7292.00","7988.00","3456.00","7988.00","3456.00","3456.00","3636.00","4361.00","7258.00","7914.00","7950.00","7985.00","7973.00","7988.00","7979.00","7982.00","7927.00","7797.00","7913.00","7899.00","7871.00","7610.00","7907.00","7826.00","7397.00","7517.00","7548.00","7747.00","7558.00"
"2017-11-19","1","130526.00","5439.00","11139.00","411","11139.00","411","11139.00","10775.00","9159.00","10033.00","9122.00","7529.00","7355.00","7994.00","8869.00","8060.00","8412.00","4783.00","3573.00","4171.00","3456.00","4636.00","4974.00","2134.00","917","411","534","797","965","728"
"2017-11-19","2","87329.00","3639.00","7535.00","361","7535.00","361","7535.00","7416.00","6412.00","6433.00","5957.00","5019.00","4932.00","5310.00","5783.00","5266.00","5171.00","2950.00","2311.00","2629.00","2384.00","3258.00","3376.00","1335.00","588","361","480","847","845","731"
"2017-11-20","1","47078.00","1962.00","3894.00","264","3894.00","264","991","264","1997.00","1679.00","2759.00","3206.00","2153.00","2830.00","2240.00","1407.00","527","1297.00","2234.00","2333.00","3277.00","2925.00","3894.00","1823.00","2269.00","2261.00","1224.00","1120.00","1217.00","1151.00"
"2017-11-20","2","30863.00","1286.00","2464.00","192","2464.00","192","897","192","1562.00","944","1422.00","1830.00","1417.00","1722.00","1174.00","950","493","900","1606.00","1925.00","2464.00","1892.00","2453.00","1208.00","1515.00","1384.00","750","711","690","762"
"2017-11-21","1","1714.00","71","647","0","647","19","647","500","163","149","77","159","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-11-21","2","1122.00","47","486","0","486","11","486","330","94","94","11","107","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"2017-11-22","1","38197.00","1592.00","7472.00","0","7472.00","101","0","101","182","113","104","472","467","836","388","121","0","0","0","261","2725.00","1390.00","1349.00","1188.00","1419.00","4393.00","5571.00","4455.00","5190.00","7472.00"
"2017-11-22","2","24687.00","1029.00","4898.00","0","4898.00","24","0","52","80","24","24","224","204","468","190","60","0","0","0","165","1575.00","783","1212.00","1066.00","1086.00","2986.00","3648.00","2708.00","3234.00","4898.00"
"2017-11-23","1","160582.00","6691.00","10728.00","110","10728.00","110","9677.00","10650.00","10111.00","10220.00","10728.00","9410.00","6184.00","4508.00","7174.00","8141.00","8670.00","8620.00","8136.00","8151.00","9224.00","9433.00","8659.00","5735.00","3642.00","2090.00","506","608","195","110"
"2017-11-23","2","119757.00","4990.00","7495.00","175","7495.00","175","6452.00","7409.00","7061.00","6921.00","7138.00","6363.00","4070.00","3657.00","5797.00","6316.00","6893.00","6803.00","6501.00","6226.00","7073.00","7495.00","7009.00","4728.00","2666.00","1536.00","517","640","311","175"
"2017-11-24","1","93448.00","3894.00","10652.00","39","10652.00","39","125","3648.00","4535.00","1514.00","4179.00","1296.00","2226.00","1398.00","1748.00","4089.00","6824.00","8095.00","9852.00","10652.00","10034.00","9196.00","6582.00","4051.00","1649.00","698","426","475","117","39"
"2017-11-24","2","70598.00","2942.00","7242.00","49","7242.00","49","224","3019.00","3505.00","1214.00","2666.00","989","1730.00","1162.00","1493.00","3700.00","5288.00","6013.00","6863.00","7242.00","7038.00","6644.00","4725.00","3414.00","1646.00","850","556","442","126","49"
"2017-11-25","1","22232.00","926","3499.00","0","3499.00","4","272","276","327","768","455","4","0","0","0","0","0","8","251","731","2708.00","2015.00","737","356","1184.00","1635.00","2383.00","1810.00","2813.00","3499.00"
"2017-11-25","2","19196.00","800","3044.00","0","3044.00","1","281","462","425","786","415","0","0","0","0","0","0","1","128","361","1377.00","1327.00","538","378","1263.00","1789.00","2433.00","1687.00","2501.00","3044.00"
"2017-11-26","1","59032.00","2460.00","7061.00","100","7061.00","100","4629.00","2368.00","2231.00","3022.00","3162.00","757","100","2108.00","2339.00","3366.00","3015.00","3109.00","3334.00","2536.00","2712.00","2389.00","1407.00","539","998","854","1935.00","7061.00","2512.00","2549.00"
"2017-11-26","2","45580.00","1899.00","4661.00","250","4661.00","250","4033.00","2499.00","2154.00","2475.00","2383.00","600","250","2233.00","2095.00","2589.00","2256.00","2160.00","2253.00","1618.00","1777.00","1544.00","1079.00","567","767","736","1440.00","4661.00","1685.00","1726.00"
"2017-11-27","1","63419.00","2642.00","6688.00","0","6688.00","473","2192.00","5476.00","5764.00","6246.00","6540.00","5407.00","6688.00","4764.00","4143.00","3153.00","2103.00","1183.00","655","603","883","1192.00","1163.00","1390.00","2008.00","1393.00","473","0","0","0"
"2017-11-27","2","48747.00","2031.00","5884.00","0","5884.00","318","1655.00","4003.00","5062.00","5595.00","5884.00","3961.00","4396.00","3227.00","3283.00","2316.00","1542.00","712","325","318","436","647","627","1266.00","1907.00","1130.00","455","0","0","0"
"2017-11-28","1","9203.00","383","2372.00","0","2372.00","10","36","257","787","2137.00","977","349","2372.00","1173.00","619","154","214","74","0","44","0","10","0","0","0","0","0","0","0","0"
"2017-11-28","2","6414.00","267","1703.00","0","1703.00","30","44","157","358","1428.00","636","255","1703.00","920","529","152","154","30","0","48","0","0","0","0","0","0","0","0","0","0"
"2017-11-29","1","153379.00","6391.00","11801.00","0","11801.00","12","12","38","13","0","223","979","2258.00","5629.00","5710.00","8351.00","4223.00","3828.00","3247.00","7230.00","10961.00","10683.00","11190.00","11766.00","11417.00","11227.00","11801.00","11789.00","10827.00","9977.00"
"2017-11-29","2","106803.00","4450.00","7984.00","0","7984.00","4","0","4","0","0","81","768","1882.00","3994.00","4010.00","5548.00","2541.00","2444.00","2398.00","5525.00","7510.00","7584.00","7892.00","7979.00","7936.00","7906.00","7984.00","7976.00","7652.00","7189.00"
"2017-11-30","1","252502.00","10521.00","11988.00","6972.00","11988.00","6972.00","11836.00","11988.00","11950.00","11974.00","11988.00","11881.00","11971.00","11969.00","10552.00","8810.00","9546.00","9926.00","10565.00","10534.00","11380.00","10741.00","9322.00","8450.00","10999.00","11324.00","8186.00","6972.00","9018.00","10620.00"
"2017-11-30","2","172708.00","7196.00","7993.00","5086.00","7993.00","5086.00","7989.00","7991.00","7978.00","7993.00","7983.00","7950.00","7969.00","7993.00","7214.00","6370.00","6738.00","7210.00","7395.00","7223.00","7656.00","7360.00","6963.00","6458.00","7700.00","7543.00","5317.00","5086.00","5741.00","6888.00"
"2017-12-01","1","105992.00","4416.00","10837.00","1640.00","10837.00","1640.00","10837.00","10359.00","7336.00","7881.00","6300.00","6631.00","5520.00","4689.00","3689.00","3228.00","3664.00","2748.00","2051.00","2846.00","2793.00","3824.00","4702.00","2732.00","2410.00","2470.00","2466.00","2654.00","2522.00","1640.00"
"2017-12-01","2","71012.00","2959.00","7150.00","1147.00","7150.00","1147.00","7150.00","6867.00","4766.00","5210.00","4240.00","4608.00","3651.00","2903.00","2452.00","2404.00","2657.00","1963.00","1483.00","1885.00","2023.00","2714.00","3296.00","1832.00","1621.00","1541.00","1622.00","1502.00","1475.00","1147.00"
"2017-12-02","1","16958.00","707","2179.00","0","2179.00","22","1611.00","1300.00","1207.00","1870.00","2179.00","2038.00","1810.00","1489.00","697","566","727","594","269","114","164","0","22","88","83","75","55","0","0","0"
"2017-12-02","2","14069.00","586","2238.00","0","2238.00","8","1520.00","1102.00","1076.00","1635.00","2238.00","1544.00","1303.00","1117.00","493","372","643","383","222","119","117","0","12","56","69","8","40","0","0","0"
"2017-12-03","1","5164.00","215","1218.00","0","1218.00","13","0","0","0","0","113","38","13","83","334","0","0","0","0","199","428","1218.00","560","146","433","302","213","207","292","585"
"2017-12-03","2","4583.00","191","929","0","929","24","0","0","0","0","48","44","24","88","208","0","0","0","0","137","285","929","438","70","394","348","309","331","384","546"
"2017-12-04","1","125642.00","5235.00","10185.00","1020.00","10185.00","1020.00","1411.00","1020.00","1027.00","1750.00","4245.00","3654.00","4513.00","3269.00","3290.00","3948.00","4633.00","7939.00","8764.00","7411.00","9373.00","10185.00","9227.00","8310.00","8378.00","6989.00","5502.00","4659.00","2969.00","3176.00"
"2017-12-04","2","98091.00","4087.00","7721.00","830","7721.00","830","1272.00","830","1002.00","1786.00","3458.00","3590.00","4210.00","3455.00","2913.00","3286.00","4216.00","6841.00","7067.00","6184.00","7721.00","7451.00","6228.00","5489.00","5838.00","4513.00","3518.00","3174.00","1958.00","2091.00"
"2017-12-05","1","73948.00","3081.00","9921.00","1072.00","9921.00","1072.00","2407.00","2079.00","1576.00","1853.00","2989.00","1076.00","1072.00","3221.00","3866.00","6424.00","9921.00","8259.00","4997.00","2559.00","1224.00","2618.00","2060.00","2796.00","1734.00","2879.00","2574.00","2704.00","1217.00","1843.00"
"2017-12-05","2","52464.00","2186.00","6534.00","662","6534.00","662","1654.00","1628.00","1097.00","1324.00","2014.00","662","692","2597.00","2364.00","4409.00","6534.00","5381.00","3144.00","1625.00","1070.00","1917.00","1917.00","1588.00","2164.00","1529.00","2557.00","2053.00","1819.00","725"
"2017-12-06","1","6326.00","264","1101.00","0","1101.00","8","1061.00","266","0","97","12","0","0","0","0","8","0","0","116","347","553","787","1101.00","795","610","426","102","31","0","14"
"2017-12-06","2","5941.00","248","997","0","997","2","770","243","0","41","0","0","0","0","0","2","0","0","126","277","700","997","805","715","567","432","162","100","0","4"
"2017-12-07","1","57891.00","2412.00","6322.00","75","6322.00","75","592","895","1440.00","1855.00","2460.00","3487.00","3400.00","3383.00","1526.00","816","511","1303.00","2584.00","4289.00","5928.00","4707.00","1578.00","75","781","501","1916.00","3757.00","3785.00","6322.00"
"2017-12-07","2","40550.00","1690.00","4018.00","120","4018.00","120","514","656","1509.00","2033.00","2190.00","2905.00","2994.00","2832.00","1405.00","773","664","1620.00","2064.00","2105.00","1982.00","1631.00","1314.00","120","910","423","1318.00","2311.00","2259.00","4018.00"
"2017-12-08","1","214526.00","8939.00","11183.00","2816.00","11183.00","2816.00","7574.00","9584.00","10620.00","8243.00","9282.00","8963.00","9081.00","8345.00","10499.00","11183.00","10989.00","9341.00","9453.00","10194.00","10301.00","10856.00","11081.00","10544.00","10889.00","8917.00","6698.00","5132.00","3941.00","2816.00"
"2017-12-08","2","142068.00","5920.00","7492.00","2031.00","7492.00","2031.00","4324.00","5927.00","6754.00","5957.00","6252.00","6056.00","6204.00","5837.00","6870.00","7492.00","7301.00","6348.00","6163.00","6682.00","6781.00","7140.00","7365.00","7110.00","7229.00","5877.00","4392.00","3475.00","2501.00","2031.00"
"2017-12-09","1","17055.00","711","2618.00","0","2618.00","14","2618.00","1941.00","1360.00","446","14","0","0","0","376","530","334","730","833","817","529","2192.00","757","315","367","321","797","152","516","1110.00"
"2017-12-09","2","13880.00","578","2027.00","0","2027.00","21","2027.00","1159.00","931","240","21","0","0","0","374","518","369","656","686","657","477","1827.00","618","377","418","376","812","186","444","707"
"2017-12-10","1","107254.00","4469.00","10569.00","896","10569.00","896","896","1762.00","1251.00","1658.00","1357.00","1829.00","1711.00","1246.00","4815.00","3105.00","2021.00","4859.00","4713.00","3497.00","8107.00","5878.00","4855.00","5157.00","5051.00","7070.00","8765.00","7952.00","10569.00","9130.00"
"2017-12-10","2","82080.00","3420.00","6996.00","593","6996.00","593","593","1062.00","880","1218.00","1028.00","1335.00","1168.00","1134.00","3614.00","2544.00","1702.00","4192.00","3867.00","3066.00","6302.00","4796.00","3822.00","4483.00","4545.00","5463.00","6451.00","5712.00","6996.00","6107.00"
"2017-12-11","1","160753.00","6698.00","10051.00","3786.00","10051.00","3786.00","10041.00","9739.00","10051.00","9039.00","8377.00","8064.00","7092.00","7138.00","5554.00","5056.00","7200.00","7604.00","5512.00","4695.00","8241.00","6302.00","4968.00","4922.00","3786.00","3905.00","4226.00","7109.00","5478.00","6654.00"
"2017-12-11","2","109265.00","4553.00","6870.00","2530.00","6870.00","2530.00","6511.00","6436.00","6870.00","6087.00","5528.00","5468.00","4767.00","4433.00","3753.00","3438.00","4755.00","5566.00","3902.00","3446.00","6018.00","4395.00","3224.00","3399.00","2530.00","2848.00","3180.00","4778.00","3642.00","4291.00"
"2017-12-12","1","135897.00","5662.00","8259.00","4544.00","8259.00","4544.00","7192.00","6574.00","6691.00","6694.00","6951.00","5148.00","5256.00","5506.00","4546.00","5253.00","4729.00","4620.00","4570.00","5390.00","4770.00","4873.00","5499.00","5415.00","5938.00","8259.00","6303.00","5758.00","5418.00","4544.00"
"2017-12-12","2","91936.00","3831.00","5578.00","2994.00","5578.00","2994.00","4755.00","4234.00","4291.00","4292.00","4436.00","3296.00","3457.00","3697.00","2994.00","3737.00","3078.00","3400.00","3171.00","3670.00","3338.00","3464.00","3901.00","3655.00","4069.00","5578.00","4365.00","4070.00","3756.00","3232.00"
"2017-12-13","1","219929.00","9164.00","11999.00","4295.00","11999.00","4295.00","5308.00","5501.00","4295.00","5417.00","8377.00","7688.00","7244.00","7001.00","6942.00","10834.00","11697.00","11916.00","11970.00","11982.00","11984.00","11912.00","11820.00","11948.00","11997.00","11999.00","10856.00","8488.00","7568.00","5185.00"
"2017-12-13","2","148663.00","6194.00","7993.00","3032.00","7993.00","3032.00","3868.00","3973.00","3032.00","3766.00","5477.00","5626.00","5235.00","4758.00","4991.00","7456.00","7902.00","7968.00","7990.00","7985.00","7990.00","7945.00","7818.00","7915.00","7993.00","7988.00","7303.00","5493.00","4970.00","3221.00"
"2017-12-14","1","44352.00","1848.00","10743.00","0","10743.00","25","4010.00","9393.00","10743.00","6659.00","4109.00","2296.00","1776.00","1036.00","846","430","111","163","43","0","0","0","25","226","194","158","266","364","664","840"
"2017-12-14","2","29250.00","1219.00","7251.00","0","7251.00","29","2746.00","6206.00","7251.00","4610.00","2617.00","1474.00","1139.00","714","516","281","55","81","29","0","0","0","0","92","66","46","120","234","460","513"
"2017-12-15","1","123988.00","5166.00","11230.00","351","11230.00","351","1010.00","1384.00","1060.00","1003.00","351","626","1453.00","3582.00","2775.00","3089.00","3037.00","5744.00","8792.00","7978.00","10890.00","11230.00","9715.00","8734.00","5026.00","7259.00","9053.00","9408.00","6142.00","4647.00"
"2017-12-15","2","86858.00","3619.00","7464.00","210","7464.00","210","608","880","735","593","210","366","1138.00","3322.00","2148.00","2279.00","2415.00","4355.00","6387.00","5374.00","7348.00","7464.00","6255.00","5715.00","3779.00","5902.00","6118.00","6071.00","3762.00","3634.00"
"2017-12-16","1","150547.00","6273.00","11872.00","1969.00","11872.00","1969.00","1969.00","2191.00","2891.00","2265.00","2615.00","3683.00","3597.00","3502.00","3568.00","4557.00","6073.00","6497.00","6471.00","6877.00","9042.00","7709.00","11638.00","11872.00","11128.00","11233.00","9155.00","8679.00","8118.00","5217.00"
"2017-12-16","2","103885.00","4329.00","7955.00","1184.00","7955.00","1184.00","1184.00","1501.00","1787.00","1767.00","2128.00","3059.00","2266.00","2255.00","2308.00","3326.00","4181.00","4168.00","4454.00","4696.00","6822.00","5748.00","7813.00","7955.00","7649.00","7505.00","6179.00","6144.00","5722.00","3268.00"
"2017-12-17","1","98791.00","4116.00","8961.00","785","8961.00","785","5431.00","7502.00","8844.00","8857.00","8961.00","7783.00","5967.00","5051.00","4043.00","3681.00","3109.00","2897.00","1711.00","1471.00","835","785","1200.00","2548.00","1546.00","4092.00","3928.00","3988.00","2785.00","1776.00"
